amount,transaction_type,recipient,source_device,city,occurred_at,transaction_frequency_24h,is_new_device,home_city,fraud_type
1825.04,TRANSFER,Synthetic Recipient 67,iPhone 15 Pro,Istanbul,2026-04-24T01:00:00Z,8,false,Istanbul,TEMIZ
8905.03,ODEME,Synthetic Recipient 68,Unknown Web Browser,Paris,2026-04-25T16:00:00Z,6,true,Ankara,TEMIZ
9919.28,TRANSFER,Synthetic Recipient 69,iPhone 15 Pro,Ankara,2026-04-26T01:00:00Z,2,false,Ankara,PARA_AKLAMA
1238.56,ODEME,Synthetic Recipient 70,iPhone 15 Pro,Ankara,2026-04-27T06:00:00Z,2,false,Ankara,TEMIZ
1511.92,FATURA,Synthetic Recipient 00,Web Browser,Berlin,2026-04-28T00:00:00Z,5,false,Berlin,TEMIZ
2317.24,TRANSFER,Synthetic Recipient 01,Web Browser,Izmir,2026-04-29T19:00:00Z,3,false,Izmir,TEMIZ
1576.05,ODEME,Synthetic Recipient 02,Android Phone,Izmir,2026-04-30T08:00:00Z,7,false,Izmir,TEMIZ
7230.75,FATURA,Synthetic Recipient 03,Samsung Galaxy,Dubai,2026-05-01T08:00:00Z,4,false,Istanbul,TEMIZ
23205.00,FATURA,Synthetic Recipient 04,iPhone 15 Pro,Berlin,2026-05-02T19:00:00Z,7,false,Berlin,TEMIZ
1009.40,TRANSFER,Synthetic Recipient 05,iPhone 15 Pro,Istanbul,2026-05-03T02:00:00Z,5,false,Istanbul,TEMIZ
3684.95,ODEME,Synthetic Recipient 06,iPhone 15 Pro,Izmir,2026-05-04T03:00:00Z,14,false,Izmir,SUPHELI_DAVRANIS
1509.18,ODEME,Synthetic Recipient 07,Android Phone,New York,2026-05-05T18:00:00Z,4,false,Berlin,TEMIZ
8429.87,CEKIM,Synthetic Recipient 08,New iPhone,Paris,2026-05-06T14:00:00Z,8,true,Istanbul,TEMIZ
16892.26,TRANSFER,Synthetic Recipient 09,Android Phone,Izmir,2026-05-07T09:00:00Z,2,false,Izmir,PARA_AKLAMA
1334.26,TRANSFER,Synthetic Recipient 10,iPhone 15 Pro,Izmir,2026-05-08T11:00:00Z,2,false,Izmir,TEMIZ
4304.88,FATURA,Synthetic Recipient 11,Android Phone,Izmir,2026-05-09T17:00:00Z,6,false,Izmir,TEMIZ
6172.87,FATURA,Synthetic Recipient 12,Unknown Web Browser,New York,2026-05-10T07:00:00Z,2,true,Berlin,TEMIZ
319.30,ODEME,Synthetic Recipient 13,Unknown Web Browser,Izmir,2026-05-11T00:00:00Z,5,true,Izmir,HESAP_ELE_GECIRME
14701.41,TRANSFER,Synthetic Recipient 14,Samsung Galaxy,Ankara,2026-05-12T16:00:00Z,7,false,Ankara,TEMIZ
23193.93,TRANSFER,Synthetic Recipient 15,Samsung Galaxy,Istanbul,2026-05-13T02:00:00Z,2,false,Istanbul,PARA_AKLAMA
32234.64,TRANSFER,Synthetic Recipient 16,Android Phone,Ankara,2026-05-14T23:00:00Z,2,false,Ankara,PARA_AKLAMA
17490.71,FATURA,Synthetic Recipient 17,Web Browser,Berlin,2026-05-15T13:00:00Z,3,false,Berlin,TEMIZ
10263.74,FATURA,Synthetic Recipient 18,New iPhone,Berlin,2026-05-16T15:00:00Z,4,true,Berlin,TEMIZ
2941.92,ODEME,Synthetic Recipient 19,Web Browser,Berlin,2026-05-17T22:00:00Z,1,false,Berlin,TEMIZ
5454.26,FATURA,Synthetic Recipient 20,New Android Device,Izmir,2026-05-18T22:00:00Z,9,true,Izmir,TEMIZ
2085.24,TRANSFER,Synthetic Recipient 21,Unknown Web Browser,Berlin,2026-05-19T00:00:00Z,6,true,Berlin,PARA_AKLAMA
11049.73,FATURA,Synthetic Recipient 22,New iPhone,Ankara,2026-05-20T13:00:00Z,3,true,Ankara,CALINTI_KART
16133.11,CEKIM,Synthetic Recipient 23,Unknown Web Browser,Izmir,2026-05-21T06:00:00Z,9,true,Izmir,TEMIZ
5162.83,ODEME,Synthetic Recipient 24,Samsung Galaxy,Istanbul,2026-05-22T07:00:00Z,3,false,Istanbul,TEMIZ
3670.06,FATURA,Synthetic Recipient 25,New Android Device,Izmir,2026-05-23T14:00:00Z,5,true,Izmir,TEMIZ
4674.56,FATURA,Synthetic Recipient 26,Samsung Galaxy,Berlin,2026-05-24T09:00:00Z,2,false,Berlin,TEMIZ
5380.16,CEKIM,Synthetic Recipient 27,Unknown Web Browser,Izmir,2026-05-25T08:00:00Z,6,true,Izmir,TEMIZ
1537.33,CEKIM,Synthetic Recipient 28,Samsung Galaxy,London,2026-05-26T00:00:00Z,5,false,Izmir,TEMIZ
4664.40,ODEME,Synthetic Recipient 29,Samsung Galaxy,Izmir,2026-05-27T16:00:00Z,8,false,Izmir,TEMIZ
6413.28,TRANSFER,Synthetic Recipient 30,New iPhone,Berlin,2026-05-28T09:00:00Z,5,true,Berlin,TEMIZ
1388.13,TRANSFER,Synthetic Recipient 31,iPhone 15 Pro,Berlin,2026-05-29T22:00:00Z,3,false,Berlin,TEMIZ
5105.57,FATURA,Synthetic Recipient 32,iPhone 15 Pro,Istanbul,2026-05-30T22:00:00Z,4,false,Istanbul,TEMIZ
19371.50,ODEME,Synthetic Recipient 33,Web Browser,Ankara,2026-05-31T21:00:00Z,1,false,Ankara,CALINTI_KART
2326.78,TRANSFER,Synthetic Recipient 34,iPhone 15 Pro,Berlin,2026-06-01T01:00:00Z,4,false,Berlin,TEMIZ
281.53,FATURA,Synthetic Recipient 35,Samsung Galaxy,Ankara,2026-06-02T06:00:00Z,5,false,Ankara,TEMIZ
1905.76,TRANSFER,Synthetic Recipient 36,Samsung Galaxy,Istanbul,2026-06-03T01:00:00Z,6,false,Istanbul,PARA_AKLAMA
12619.92,ODEME,Synthetic Recipient 37,Android Phone,Izmir,2026-06-04T13:00:00Z,6,false,Izmir,TEMIZ
34559.12,TRANSFER,Synthetic Recipient 38,Android Phone,Ankara,2026-06-05T07:00:00Z,3,false,Ankara,TEMIZ
15521.09,ODEME,Synthetic Recipient 39,Android Phone,Izmir,2026-06-06T13:00:00Z,9,false,Izmir,TEMIZ
834.96,ODEME,Synthetic Recipient 40,iPhone 15 Pro,Moscow,2026-06-07T19:00:00Z,3,false,Istanbul,TEMIZ
19117.81,TRANSFER,Synthetic Recipient 41,iPhone 15 Pro,Ankara,2026-06-08T01:00:00Z,4,false,Ankara,PARA_AKLAMA
15437.00,CEKIM,Synthetic Recipient 42,Samsung Galaxy,Berlin,2026-06-09T03:00:00Z,5,false,Berlin,TEMIZ
4344.73,CEKIM,Synthetic Recipient 43,Unknown Web Browser,Istanbul,2026-06-10T19:00:00Z,2,true,Istanbul,TEMIZ
3824.68,CEKIM,Synthetic Recipient 44,Unknown Web Browser,New York,2026-06-11T16:00:00Z,8,true,Istanbul,TEMIZ
9782.94,ODEME,Synthetic Recipient 45,New Android Device,Berlin,2026-06-12T04:00:00Z,5,true,Berlin,CALINTI_KART
7115.36,ODEME,Synthetic Recipient 46,iPhone 15 Pro,Moscow,2026-06-13T18:00:00Z,2,false,Istanbul,TEMIZ
3454.66,FATURA,Synthetic Recipient 47,Samsung Galaxy,Dubai,2026-06-14T19:00:00Z,3,false,Ankara,TEMIZ
2225.76,TRANSFER,Synthetic Recipient 48,Samsung Galaxy,Ankara,2026-06-15T04:00:00Z,9,false,Ankara,PARA_AKLAMA
1739.39,ODEME,Synthetic Recipient 49,Samsung Galaxy,New York,2026-06-16T08:00:00Z,3,false,Istanbul,TEMIZ
3070.14,FATURA,Synthetic Recipient 50,Samsung Galaxy,Berlin,2026-06-17T06:00:00Z,3,false,Berlin,TEMIZ
8295.59,CEKIM,Synthetic Recipient 51,Android Phone,Berlin,2026-06-18T12:00:00Z,5,false,Berlin,TEMIZ
6634.12,FATURA,Synthetic Recipient 52,Samsung Galaxy,Berlin,2026-06-19T09:00:00Z,7,false,Berlin,TEMIZ
508.94,TRANSFER,Synthetic Recipient 53,Android Phone,Izmir,2026-06-20T19:00:00Z,1,false,Izmir,TEMIZ
4386.51,ODEME,Synthetic Recipient 54,Android Phone,Izmir,2026-06-21T10:00:00Z,12,false,Izmir,TEMIZ
4553.96,TRANSFER,Synthetic Recipient 55,Web Browser,Dubai,2026-06-22T13:00:00Z,1,false,Berlin,TEMIZ
9448.13,FATURA,Synthetic Recipient 56,iPhone 15 Pro,Berlin,2026-06-23T19:00:00Z,4,false,Berlin,TEMIZ
2244.78,FATURA,Synthetic Recipient 57,iPhone 15 Pro,Dubai,2026-06-24T17:00:00Z,11,false,Ankara,SUPHELI_DAVRANIS
997.40,TRANSFER,Synthetic Recipient 58,Android Phone,Berlin,2026-06-25T00:00:00Z,2,false,Izmir,PARA_AKLAMA
7007.60,ODEME,Synthetic Recipient 59,Samsung Galaxy,Ankara,2026-06-26T15:00:00Z,2,false,Ankara,TEMIZ
6174.80,TRANSFER,Synthetic Recipient 60,Web Browser,Berlin,2026-06-27T07:00:00Z,5,false,Berlin,TEMIZ
17617.40,TRANSFER,Synthetic Recipient 61,Android Phone,Istanbul,2026-06-28T07:00:00Z,14,false,Istanbul,TEMIZ
12328.39,ODEME,Synthetic Recipient 62,Samsung Galaxy,Berlin,2026-06-29T02:00:00Z,1,false,Berlin,TEMIZ
1148.31,ODEME,Synthetic Recipient 63,Android Phone,Moscow,2026-01-01T16:00:00Z,7,false,Istanbul,TEMIZ
12445.79,FATURA,Synthetic Recipient 64,Samsung Galaxy,Berlin,2026-01-02T01:00:00Z,10,false,Berlin,TEMIZ
525.89,FATURA,Synthetic Recipient 65,Android Phone,Istanbul,2026-01-03T04:00:00Z,5,false,Istanbul,TEMIZ
803.82,FATURA,Synthetic Recipient 66,Android Phone,Izmir,2026-01-04T15:00:00Z,2,false,Izmir,TEMIZ
2254.53,ODEME,Synthetic Recipient 67,New Android Device,Ankara,2026-01-05T00:00:00Z,2,true,Ankara,TEMIZ
2193.49,CEKIM,Synthetic Recipient 68,iPhone 15 Pro,Berlin,2026-01-06T12:00:00Z,3,false,Berlin,TEMIZ
2592.20,TRANSFER,Synthetic Recipient 69,iPhone 15 Pro,Izmir,2026-01-07T18:00:00Z,6,false,Izmir,TEMIZ
19258.60,CEKIM,Synthetic Recipient 70,iPhone 15 Pro,Berlin,2026-01-08T03:00:00Z,2,false,Berlin,TEMIZ
1048.87,TRANSFER,Synthetic Recipient 00,Samsung Galaxy,Berlin,2026-01-09T03:00:00Z,4,false,Berlin,TEMIZ
1938.54,FATURA,Synthetic Recipient 01,iPhone 15 Pro,London,2026-01-10T10:00:00Z,2,false,Istanbul,TEMIZ
4765.42,TRANSFER,Synthetic Recipient 02,Samsung Galaxy,Izmir,2026-01-11T07:00:00Z,11,false,Izmir,TEMIZ
71122.29,CEKIM,Synthetic Recipient 03,New Android Device,Paris,2026-01-12T03:00:00Z,15,true,Berlin,HESAP_ELE_GECIRME
17349.14,ODEME,Synthetic Recipient 04,Samsung Galaxy,Ankara,2026-01-13T18:00:00Z,2,false,Ankara,TEMIZ
2282.05,TRANSFER,Synthetic Recipient 05,New Android Device,Izmir,2026-01-14T01:00:00Z,4,true,Izmir,PARA_AKLAMA
23810.70,FATURA,Synthetic Recipient 06,Android Phone,Istanbul,2026-01-15T03:00:00Z,5,false,Istanbul,PARA_AKLAMA
3205.53,TRANSFER,Synthetic Recipient 07,Android Phone,Istanbul,2026-01-16T10:00:00Z,5,false,Istanbul,TEMIZ
8739.53,TRANSFER,Synthetic Recipient 08,Android Phone,New York,2026-01-17T09:00:00Z,2,false,Izmir,TEMIZ
2449.43,CEKIM,Synthetic Recipient 09,Samsung Galaxy,Ankara,2026-01-18T12:00:00Z,5,false,Ankara,TEMIZ
2319.15,TRANSFER,Synthetic Recipient 10,Samsung Galaxy,Ankara,2026-01-19T17:00:00Z,2,false,Ankara,PARA_AKLAMA
1214.04,TRANSFER,Synthetic Recipient 11,Samsung Galaxy,Ankara,2026-01-20T18:00:00Z,5,false,Ankara,TEMIZ
2929.49,CEKIM,Synthetic Recipient 12,Android Phone,Istanbul,2026-01-21T21:00:00Z,5,false,Istanbul,TEMIZ
1809.69,FATURA,Synthetic Recipient 13,iPhone 15 Pro,Ankara,2026-01-22T14:00:00Z,13,false,Ankara,TEMIZ
4331.21,TRANSFER,Synthetic Recipient 14,Android Phone,London,2026-01-23T08:00:00Z,5,false,Istanbul,TEMIZ
13802.45,TRANSFER,Synthetic Recipient 15,iPhone 15 Pro,Istanbul,2026-01-24T04:00:00Z,2,false,Istanbul,PARA_AKLAMA
3181.04,FATURA,Synthetic Recipient 16,New Android Device,Dubai,2026-01-25T06:00:00Z,3,true,Ankara,TEMIZ
7630.92,CEKIM,Synthetic Recipient 17,Android Phone,New York,2026-01-26T23:00:00Z,4,false,Ankara,TEMIZ
810.06,ODEME,Synthetic Recipient 18,Web Browser,Berlin,2026-01-27T20:00:00Z,2,false,Berlin,TEMIZ
7977.16,FATURA,Synthetic Recipient 19,iPhone 15 Pro,New York,2026-01-28T06:00:00Z,3,false,Ankara,TEMIZ
652.46,CEKIM,Synthetic Recipient 20,Samsung Galaxy,Paris,2026-01-29T07:00:00Z,2,false,Izmir,TEMIZ
4118.38,CEKIM,Synthetic Recipient 21,Web Browser,Berlin,2026-01-30T15:00:00Z,15,false,Berlin,TEMIZ
1671.68,ODEME,Synthetic Recipient 22,Web Browser,Berlin,2026-01-31T16:00:00Z,4,false,Berlin,TEMIZ
8897.02,FATURA,Synthetic Recipient 23,New iPhone,Ankara,2026-02-01T02:00:00Z,12,true,Ankara,SUPHELI_DAVRANIS
7945.29,ODEME,Synthetic Recipient 24,iPhone 15 Pro,Berlin,2026-02-02T05:00:00Z,5,false,Berlin,HESAP_ELE_GECIRME
4177.22,ODEME,Synthetic Recipient 25,New Android Device,Berlin,2026-02-03T17:00:00Z,2,true,Berlin,TEMIZ
7070.65,ODEME,Synthetic Recipient 26,Android Phone,Moscow,2026-02-04T02:00:00Z,2,false,Ankara,TEMIZ
9919.54,ODEME,Synthetic Recipient 27,Unknown Web Browser,Izmir,2026-02-05T22:00:00Z,9,true,Izmir,TEMIZ
555.70,TRANSFER,Synthetic Recipient 28,Unknown Web Browser,Ankara,2026-02-06T10:00:00Z,1,true,Ankara,TEMIZ
11493.97,TRANSFER,Synthetic Recipient 29,Samsung Galaxy,Istanbul,2026-02-07T05:00:00Z,7,false,Istanbul,PARA_AKLAMA
9434.12,TRANSFER,Synthetic Recipient 30,Android Phone,Ankara,2026-02-08T15:00:00Z,2,false,Ankara,TEMIZ
12824.25,ODEME,Synthetic Recipient 31,Android Phone,Berlin,2026-02-09T16:00:00Z,4,false,Berlin,CALINTI_KART
6930.58,FATURA,Synthetic Recipient 32,New iPhone,Ankara,2026-02-10T09:00:00Z,9,true,Ankara,TEMIZ
572.38,FATURA,Synthetic Recipient 33,Samsung Galaxy,Paris,2026-02-11T23:00:00Z,11,false,Berlin,SUPHELI_DAVRANIS
1185.85,TRANSFER,Synthetic Recipient 34,Android Phone,Izmir,2026-02-12T13:00:00Z,4,false,Izmir,TEMIZ
4481.20,FATURA,Synthetic Recipient 35,New Android Device,Istanbul,2026-02-13T05:00:00Z,2,true,Istanbul,TEMIZ
22708.36,TRANSFER,Synthetic Recipient 36,Web Browser,Dubai,2026-02-14T21:00:00Z,9,false,Ankara,TEMIZ
12935.92,TRANSFER,Synthetic Recipient 37,Web Browser,Istanbul,2026-02-15T15:00:00Z,7,false,Istanbul,PARA_AKLAMA
9947.99,TRANSFER,Synthetic Recipient 38,Web Browser,Ankara,2026-02-16T03:00:00Z,1,false,Ankara,TEMIZ
11671.73,CEKIM,Synthetic Recipient 39,Web Browser,Izmir,2026-02-17T19:00:00Z,3,false,Izmir,TEMIZ
3772.90,FATURA,Synthetic Recipient 40,iPhone 15 Pro,Berlin,2026-02-18T16:00:00Z,8,false,Berlin,TEMIZ
8477.18,CEKIM,Synthetic Recipient 41,Web Browser,Dubai,2026-02-19T16:00:00Z,3,false,Berlin,PARA_AKLAMA
1587.73,ODEME,Synthetic Recipient 42,New Android Device,Istanbul,2026-02-20T11:00:00Z,6,true,Istanbul,TEMIZ
1789.06,ODEME,Synthetic Recipient 43,Android Phone,Berlin,2026-02-21T09:00:00Z,2,false,Berlin,TEMIZ
1417.98,FATURA,Synthetic Recipient 44,iPhone 15 Pro,Moscow,2026-02-22T00:00:00Z,2,false,Ankara,TEMIZ
3460.47,ODEME,Synthetic Recipient 45,Samsung Galaxy,Izmir,2026-02-23T23:00:00Z,4,false,Izmir,TEMIZ
386.42,TRANSFER,Synthetic Recipient 46,Web Browser,Izmir,2026-02-24T23:00:00Z,1,false,Izmir,TEMIZ
2530.04,FATURA,Synthetic Recipient 47,iPhone 15 Pro,Izmir,2026-02-25T18:00:00Z,2,false,Izmir,TEMIZ
4317.69,TRANSFER,Synthetic Recipient 48,iPhone 15 Pro,Ankara,2026-02-26T09:00:00Z,2,false,Ankara,TEMIZ
40441.26,ODEME,Synthetic Recipient 49,Samsung Galaxy,Istanbul,2026-02-27T13:00:00Z,1,false,Istanbul,TEMIZ
7595.69,ODEME,Synthetic Recipient 50,iPhone 15 Pro,London,2026-02-28T04:00:00Z,3,false,Izmir,CALINTI_KART
573.46,FATURA,Synthetic Recipient 51,New iPhone,New York,2026-03-01T00:00:00Z,5,true,Istanbul,HESAP_ELE_GECIRME
6346.87,TRANSFER,Synthetic Recipient 52,Samsung Galaxy,Ankara,2026-03-02T16:00:00Z,6,false,Ankara,TEMIZ
7226.00,CEKIM,Synthetic Recipient 53,New Android Device,Ankara,2026-03-03T08:00:00Z,5,true,Ankara,TEMIZ
2862.37,TRANSFER,Synthetic Recipient 54,New iPhone,Izmir,2026-03-04T16:00:00Z,8,true,Izmir,PARA_AKLAMA
1128.41,TRANSFER,Synthetic Recipient 55,Web Browser,New York,2026-03-05T06:00:00Z,7,false,Izmir,HESAP_ELE_GECIRME
8496.35,ODEME,Synthetic Recipient 56,iPhone 15 Pro,Berlin,2026-03-06T00:00:00Z,2,false,Berlin,TEMIZ
7221.04,ODEME,Synthetic Recipient 57,Web Browser,Izmir,2026-03-07T08:00:00Z,2,false,Izmir,TEMIZ
7328.89,CEKIM,Synthetic Recipient 58,Android Phone,Ankara,2026-03-08T08:00:00Z,3,false,Ankara,PARA_AKLAMA
640.79,CEKIM,Synthetic Recipient 59,Unknown Web Browser,Moscow,2026-03-09T06:00:00Z,3,true,Berlin,HESAP_ELE_GECIRME
1043.39,TRANSFER,Synthetic Recipient 60,Samsung Galaxy,Istanbul,2026-03-10T11:00:00Z,6,false,Istanbul,TEMIZ
8112.71,FATURA,Synthetic Recipient 61,Android Phone,Ankara,2026-03-11T20:00:00Z,9,false,Ankara,PARA_AKLAMA
10006.18,TRANSFER,Synthetic Recipient 62,Unknown Web Browser,Izmir,2026-03-12T19:00:00Z,1,true,Izmir,TEMIZ
6513.54,TRANSFER,Synthetic Recipient 63,Samsung Galaxy,Istanbul,2026-03-13T22:00:00Z,8,false,Istanbul,TEMIZ
7267.42,CEKIM,Synthetic Recipient 64,Unknown Web Browser,Ankara,2026-03-14T16:00:00Z,7,true,Ankara,TEMIZ
1034.48,TRANSFER,Synthetic Recipient 65,iPhone 15 Pro,Dubai,2026-03-15T15:00:00Z,7,false,Ankara,TEMIZ
2571.03,CEKIM,Synthetic Recipient 66,New iPhone,Berlin,2026-03-16T04:00:00Z,1,true,Berlin,TEMIZ
3387.75,ODEME,Synthetic Recipient 67,Samsung Galaxy,Izmir,2026-03-17T23:00:00Z,4,false,Izmir,TEMIZ
585.78,CEKIM,Synthetic Recipient 68,New iPhone,Berlin,2026-03-18T13:00:00Z,5,true,Istanbul,HESAP_ELE_GECIRME
7797.45,TRANSFER,Synthetic Recipient 69,Web Browser,Ankara,2026-03-19T12:00:00Z,1,false,Ankara,PARA_AKLAMA
1481.07,FATURA,Synthetic Recipient 70,Android Phone,Istanbul,2026-03-20T09:00:00Z,5,false,Istanbul,TEMIZ
10838.24,ODEME,Synthetic Recipient 00,Samsung Galaxy,Istanbul,2026-03-21T18:00:00Z,6,false,Istanbul,TEMIZ
442.23,ODEME,Synthetic Recipient 01,iPhone 15 Pro,Izmir,2026-03-22T20:00:00Z,7,false,Izmir,TEMIZ
4590.98,ODEME,Synthetic Recipient 02,Web Browser,Izmir,2026-03-23T13:00:00Z,1,false,Izmir,TEMIZ
2614.02,FATURA,Synthetic Recipient 03,Samsung Galaxy,Istanbul,2026-03-24T09:00:00Z,2,false,Istanbul,TEMIZ
13801.62,TRANSFER,Synthetic Recipient 04,iPhone 15 Pro,Istanbul,2026-03-25T08:00:00Z,6,false,Istanbul,TEMIZ
1399.46,ODEME,Synthetic Recipient 05,Web Browser,Istanbul,2026-03-26T06:00:00Z,3,false,Istanbul,TEMIZ
31177.59,ODEME,Synthetic Recipient 06,Samsung Galaxy,Izmir,2026-03-27T03:00:00Z,10,false,Izmir,TEMIZ
8738.05,TRANSFER,Synthetic Recipient 07,Web Browser,Ankara,2026-03-28T23:00:00Z,3,false,Ankara,TEMIZ
28523.13,ODEME,Synthetic Recipient 08,Web Browser,Istanbul,2026-03-29T11:00:00Z,5,false,Istanbul,TEMIZ
5331.08,TRANSFER,Synthetic Recipient 09,New Android Device,Izmir,2026-03-30T10:00:00Z,4,true,Izmir,TEMIZ
1092.73,ODEME,Synthetic Recipient 10,iPhone 15 Pro,Dubai,2026-03-31T22:00:00Z,4,false,Istanbul,TEMIZ
14171.33,ODEME,Synthetic Recipient 11,Web Browser,Izmir,2026-04-01T18:00:00Z,2,false,Izmir,TEMIZ
617.95,TRANSFER,Synthetic Recipient 12,Samsung Galaxy,Ankara,2026-04-02T09:00:00Z,7,false,Ankara,TEMIZ
2072.94,ODEME,Synthetic Recipient 13,Web Browser,Berlin,2026-04-03T00:00:00Z,1,false,Berlin,TEMIZ
9709.11,TRANSFER,Synthetic Recipient 14,New iPhone,Istanbul,2026-04-04T08:00:00Z,11,true,Istanbul,PARA_AKLAMA
11527.25,ODEME,Synthetic Recipient 15,Unknown Web Browser,Moscow,2026-04-05T14:00:00Z,2,true,Izmir,TEMIZ
2024.60,TRANSFER,Synthetic Recipient 16,Android Phone,Izmir,2026-04-06T09:00:00Z,1,false,Izmir,TEMIZ
464.08,ODEME,Synthetic Recipient 17,iPhone 15 Pro,Ankara,2026-04-07T09:00:00Z,2,false,Ankara,TEMIZ
23572.24,FATURA,Synthetic Recipient 18,Web Browser,Istanbul,2026-04-08T14:00:00Z,3,false,Istanbul,TEMIZ
3593.95,CEKIM,Synthetic Recipient 19,Web Browser,New York,2026-04-09T09:00:00Z,2,false,Izmir,TEMIZ
6395.76,CEKIM,Synthetic Recipient 20,Samsung Galaxy,Istanbul,2026-04-10T02:00:00Z,2,false,Istanbul,TEMIZ
15586.86,FATURA,Synthetic Recipient 21,Web Browser,Berlin,2026-04-11T10:00:00Z,6,false,Berlin,TEMIZ
2524.14,ODEME,Synthetic Recipient 22,Android Phone,Istanbul,2026-04-12T11:00:00Z,5,false,Istanbul,TEMIZ
258.44,CEKIM,Synthetic Recipient 23,New iPhone,Paris,2026-04-13T03:00:00Z,4,true,Ankara,TEMIZ
3312.16,TRANSFER,Synthetic Recipient 24,Samsung Galaxy,Paris,2026-04-14T05:00:00Z,9,false,Izmir,TEMIZ
1691.84,FATURA,Synthetic Recipient 25,Samsung Galaxy,Izmir,2026-04-15T16:00:00Z,11,false,Izmir,TEMIZ
916.02,ODEME,Synthetic Recipient 26,Android Phone,Berlin,2026-04-16T08:00:00Z,5,false,Berlin,TEMIZ
8568.35,FATURA,Synthetic Recipient 27,Web Browser,London,2026-04-17T10:00:00Z,3,false,Izmir,TEMIZ
1330.23,TRANSFER,Synthetic Recipient 28,iPhone 15 Pro,Istanbul,2026-04-18T14:00:00Z,5,false,Istanbul,PARA_AKLAMA
1322.27,TRANSFER,Synthetic Recipient 29,New Android Device,Izmir,2026-04-19T06:00:00Z,2,true,Izmir,PARA_AKLAMA
25176.67,FATURA,Synthetic Recipient 30,Samsung Galaxy,Izmir,2026-04-20T21:00:00Z,3,false,Izmir,TEMIZ
740.62,CEKIM,Synthetic Recipient 31,iPhone 15 Pro,Berlin,2026-04-21T08:00:00Z,11,false,Berlin,TEMIZ
1131.23,TRANSFER,Synthetic Recipient 32,Web Browser,Berlin,2026-04-22T22:00:00Z,10,false,Ankara,PARA_AKLAMA
687.85,CEKIM,Synthetic Recipient 33,Web Browser,Izmir,2026-04-23T15:00:00Z,14,false,Izmir,TEMIZ
940.83,ODEME,Synthetic Recipient 34,Web Browser,Paris,2026-04-24T03:00:00Z,6,false,Izmir,SUPHELI_DAVRANIS
28209.96,TRANSFER,Synthetic Recipient 35,Unknown Web Browser,Berlin,2026-04-25T01:00:00Z,10,true,Berlin,TEMIZ
884.15,TRANSFER,Synthetic Recipient 36,New Android Device,Paris,2026-04-26T17:00:00Z,2,true,Izmir,TEMIZ
40650.37,ODEME,Synthetic Recipient 37,iPhone 15 Pro,Dubai,2026-04-27T01:00:00Z,3,false,Istanbul,PARA_AKLAMA
2519.84,ODEME,Synthetic Recipient 38,iPhone 15 Pro,Izmir,2026-04-28T10:00:00Z,3,false,Izmir,TEMIZ
1850.27,ODEME,Synthetic Recipient 39,iPhone 15 Pro,Ankara,2026-04-29T21:00:00Z,3,false,Ankara,TEMIZ
2632.49,TRANSFER,Synthetic Recipient 40,New Android Device,Dubai,2026-04-30T19:00:00Z,5,true,Izmir,HESAP_ELE_GECIRME
7945.43,TRANSFER,Synthetic Recipient 41,Samsung Galaxy,Ankara,2026-05-01T04:00:00Z,5,false,Ankara,PARA_AKLAMA
5433.99,TRANSFER,Synthetic Recipient 42,New Android Device,Istanbul,2026-05-02T10:00:00Z,4,true,Istanbul,TEMIZ
1052.99,ODEME,Synthetic Recipient 43,Samsung Galaxy,Ankara,2026-05-03T06:00:00Z,3,false,Ankara,TEMIZ
7158.67,ODEME,Synthetic Recipient 44,iPhone 15 Pro,Izmir,2026-05-04T04:00:00Z,15,false,Izmir,SUPHELI_DAVRANIS
11765.03,TRANSFER,Synthetic Recipient 45,New Android Device,Istanbul,2026-05-05T19:00:00Z,3,true,Istanbul,TEMIZ
1139.50,TRANSFER,Synthetic Recipient 46,Android Phone,Ankara,2026-05-06T20:00:00Z,12,false,Ankara,TEMIZ
1072.20,ODEME,Synthetic Recipient 47,Android Phone,Berlin,2026-05-07T01:00:00Z,3,false,Berlin,TEMIZ
468.35,FATURA,Synthetic Recipient 48,iPhone 15 Pro,Ankara,2026-05-08T11:00:00Z,2,false,Ankara,TEMIZ
3887.39,TRANSFER,Synthetic Recipient 49,Web Browser,Berlin,2026-05-09T09:00:00Z,3,false,Berlin,TEMIZ
662.14,ODEME,Synthetic Recipient 50,Samsung Galaxy,New York,2026-05-10T15:00:00Z,4,false,Ankara,TEMIZ
1397.86,ODEME,Synthetic Recipient 51,New iPhone,Ankara,2026-05-11T02:00:00Z,6,true,Ankara,TEMIZ
358.23,TRANSFER,Synthetic Recipient 52,New iPhone,Izmir,2026-05-12T13:00:00Z,5,true,Izmir,TEMIZ
3056.39,ODEME,Synthetic Recipient 53,New iPhone,Istanbul,2026-05-13T15:00:00Z,10,true,Istanbul,CALINTI_KART
2414.31,ODEME,Synthetic Recipient 54,iPhone 15 Pro,Moscow,2026-05-14T10:00:00Z,1,false,Izmir,TEMIZ
12376.96,TRANSFER,Synthetic Recipient 55,Android Phone,Izmir,2026-05-15T09:00:00Z,2,false,Izmir,TEMIZ
6158.79,TRANSFER,Synthetic Recipient 56,Web Browser,Paris,2026-05-16T13:00:00Z,2,false,Izmir,TEMIZ
757.49,ODEME,Synthetic Recipient 57,Unknown Web Browser,Izmir,2026-05-17T04:00:00Z,3,true,Izmir,TEMIZ
